cloc,cori,deRT,deori,dereport,id,imiloc,imiori,ordercondition,pmiloc,pmiori,report,rt1,sub,testc,trial,trialconflict,target,nontarget,error,abserror,deerror,deabserror,badtrial,debadtrial
0.0,88.0,1827.0,137.0,136.0,115,0.0,167.0,0.0,3.0,26.0,26.0,1320.0,158.0,0.0,77.0,2.0,26.0,88.0,0.0,0.0,-1.0,1.0,,
5.0,22.0,970.0,104.0,98.0,115,5.0,75.0,0.0,0.0,52.0,21.0,1375.0,158.0,1.0,78.0,2.0,22.0,52.0,-1.0,1.0,-6.0,6.0,,
1.0,158.0,1131.0,155.0,144.0,115,1.0,72.0,0.0,3.0,41.0,154.0,1903.0,158.0,1.0,79.0,2.0,158.0,41.0,-4.0,4.0,-11.0,11.0,,
1.0,26.0,1122.0,133.0,139.0,115,1.0,137.0,0.0,2.0,117.0,130.0,1432.0,158.0,0.0,80.0,2.0,117.0,26.0,13.0,13.0,6.0,6.0,,
5.0,73.0,1194.0,136.0,139.0,115,5.0,177.0,0.0,4.0,18.0,73.0,1800.0,158.0,1.0,81.0,2.0,73.0,18.0,0.0,0.0,3.0,3.0,,
4.0,149.0,1480.0,106.0,102.0,115,4.0,120.0,0.0,0.0,88.0,72.0,1328.0,158.0,0.0,82.0,2.0,88.0,149.0,-16.0,16.0,-4.0,4.0,,
4.0,18.0,1027.0,116.0,106.0,115,4.0,150.0,0.0,2.0,10.0,24.0,1408.0,158.0,0.0,83.0,2.0,10.0,18.0,14.0,14.0,-10.0,10.0,,
0.0,15.0,1339.0,12.0,11.0,115,0.0,122.0,0.0,5.0,111.0,39.0,1424.0,158.0,1.0,84.0,2.0,15.0,111.0,24.0,24.0,-1.0,1.0,,
0.0,88.0,997.0,35.0,32.0,115,0.0,92.0,0.0,4.0,118.0,123.0,1256.0,158.0,0.0,85.0,2.0,118.0,88.0,5.0,5.0,-3.0,3.0,,
1.0,88.0,1122.0,9.0,5.0,115,1.0,26.0,0.0,0.0,142.0,98.0,1767.0,158.0,1.0,86.0,2.0,88.0,142.0,10.0,10.0,-4.0,4.0,,
0.0,36.0,1185.0,60.0,62.0,115,0.0,134.0,0.0,3.0,113.0,100.0,1832.0,158.0,0.0,87.0,2.0,113.0,36.0,-13.0,13.0,2.0,2.0,,
4.0,121.0,1452.0,108.0,109.0,115,4.0,170.0,0.0,5.0,126.0,121.0,1848.0,158.0,1.0,88.0,2.0,121.0,126.0,0.0,0.0,1.0,1.0,,
2.0,171.0,1419.0,18.0,15.0,115,2.0,169.0,0.0,4.0,115.0,145.0,1215.0,158.0,1.0,89.0,2.0,171.0,115.0,-26.0,26.0,-3.0,3.0,,
1.0,98.0,1658.0,25.0,22.0,115,1.0,1.0,0.0,2.0,122.0,131.0,1537.0,158.0,0.0,90.0,2.0,122.0,98.0,9.0,9.0,-3.0,3.0,,
1.0,30.0,2298.0,110.0,119.0,115,1.0,76.0,0.0,5.0,149.0,147.0,1415.0,158.0,0.0,91.0,2.0,149.0,30.0,-2.0,2.0,9.0,9.0,,
5.0,6.0,1067.0,29.0,23.0,115,5.0,40.0,0.0,2.0,150.0,135.0,1551.0,158.0,0.0,92.0,2.0,150.0,6.0,-15.0,15.0,-6.0,6.0,,
0.0,53.0,1453.0,74.0,69.0,115,0.0,174.0,0.0,3.0,79.0,56.0,1239.0,158.0,1.0,93.0,2.0,53.0,79.0,3.0,3.0,-5.0,5.0,,
5.0,179.0,1275.0,33.0,30.0,115,5.0,83.0,0.0,2.0,132.0,173.0,1344.0,158.0,1.0,94.0,2.0,179.0,132.0,-6.0,6.0,-3.0,3.0,,
4.0,97.0,1018.0,75.0,71.0,115,4.0,112.0,0.0,5.0,124.0,89.0,1448.0,158.0,1.0,95.0,2.0,97.0,124.0,-8.0,8.0,-4.0,4.0,,
4.0,151.0,1986.0,34.0,33.0,115,4.0,128.0,0.0,0.0,133.0,141.0,2551.0,158.0,1.0,96.0,2.0,151.0,133.0,-10.0,10.0,-1.0,1.0,,
3.0,31.0,1186.0,15.0,13.0,115,3.0,47.0,0.0,2.0,46.0,30.0,1111.0,158.0,1.0,97.0,2.0,31.0,46.0,-1.0,1.0,-2.0,2.0,,
0.0,13.0,875.0,71.0,68.0,115,0.0,73.0,0.0,1.0,76.0,18.0,1632.0,158.0,1.0,98.0,2.0,13.0,76.0,5.0,5.0,-3.0,3.0,,
2.0,112.0,900.0,69.0,65.0,115,2.0,163.0,0.0,0.0,11.0,109.0,1265.0,158.0,1.0,99.0,2.0,112.0,11.0,-3.0,3.0,-4.0,4.0,,
4.0,123.0,1633.0,61.0,59.0,115,4.0,15.0,0.0,3.0,110.0,133.0,1393.0,158.0,0.0,100.0,2.0,110.0,123.0,23.0,23.0,-2.0,2.0,,
3.0,91.0,1383.0,38.0,35.0,115,3.0,107.0,0.0,1.0,162.0,94.0,2112.0,158.0,1.0,101.0,2.0,91.0,162.0,3.0,3.0,-3.0,3.0,,
1.0,36.0,1043.0,116.0,110.0,115,1.0,122.0,0.0,4.0,103.0,105.0,1344.0,158.0,0.0,102.0,2.0,103.0,36.0,2.0,2.0,-6.0,6.0,,
0.0,68.0,1122.0,21.0,18.0,115,0.0,1.0,0.0,1.0,60.0,70.0,1103.0,158.0,0.0,103.0,2.0,60.0,68.0,10.0,10.0,-3.0,3.0,,
